Genotype,Model,Estimate,Std. Error,t value,Pr(>|t|),VolumetricComponent,Significance,SigPos,adjusted_p
Genotype16pDeletion...1,model1,1.2703183789924535,0.15611128406612032,8.137261739865103,1.0957331557365578e-13,R.ctx_lingual,***,1.5264296630585739,2.095589660346167e-12
Genotype16pDuplication...2,model1,-0.636197478,0.1407027151651717,-4.521572149,1.1937480899814312e-5,R.ctx_lingual,***,-0.876900193,2.9941550453632616e-5
Genotype16pDeletion...3,model2,0.6484849500408116,0.13215963726178975,4.906830583654324,2.2841178074658243e-6,R.ctx_lingual,***,0.8806445873026013,2.912250204518926e-5
Genotype16pDuplication...4,model2,-0.31438193,0.11124383296149584,-2.826061651,0.0053215,R.ctx_lingual,**,-0.525625763,0.018296392
Genotype16pDeletion...5,model3,0.7411575780721188,0.13324313013748773,5.562444962883646,1.1302142362876439e-7,R.ctx_lingual,***,0.9744007082096066,2.754169294552808e-6
Genotype16pDuplication...6,model3,-0.230340757,0.11286373331034898,-2.040874866,0.042948926799107306,R.ctx_lingual,*,-0.44320449,0.10109516615789874
Genotype16pDeletion...7,model4,0.5959966472555793,0.13145560502668152,4.5338245344092405,1.1384883026015452e-5,R.ctx_lingual,***,0.8274522522822608,1.161258068653576e-4
Genotype16pDuplication...8,model4,-0.289041843,0.11257387483383628,-2.567574786,0.011168667521456377,R.ctx_lingual,*,-0.501615717,0.032548688
Genotype16pDeletion...1,model1,1.1034484604533057,0.16649183488439342,6.627643098651083,5.02779344608456e-10,R.ctx_medialorbitofrontal,***,1.3699402953376991,3.4188995433375008e-9
Genotype16pDuplication...2,model1,-0.520070281,0.15005868000639644,-3.465779393,6.798972680551146e-4,R.ctx_medialorbitofrontal,***,-0.770128961,0.001100786
Genotype16pDeletion...3,model2,0.21882480160647652,0.092131753,2.375129047566859,0.018742278657040222,R.ctx_medialorbitofrontal,*,0.4109565541235223,0.049870759
Genotype16pDuplication...4,model2,-0.062253711,0.077550828,-0.802747213,0.4233267215095956,R.ctx_medialorbitofrontal, ,-0.239804539,0.536664273
Genotype16pDeletion...5,model3,0.20737003510840285,0.095208712,2.1780573439576356,0.030903493804489375,R.ctx_medialorbitofrontal,*,0.4025787474426711,0.078803909
Genotype16pDuplication...6,model3,-0.074603975,0.08064664,-0.925072331,0.35635707207538603,R.ctx_medialorbitofrontal, ,-0.255250615,0.4980658318151144
Genotype16pDeletion...7,model4,0.23714949753887768,0.090184569,2.629601712572049,0.009393379,R.ctx_medialorbitofrontal,**,0.42733406670959007,0.029034082080689087
Genotype16pDuplication...8,model4,-0.061875138,0.077230837,-0.801171402,0.42423559314484627,R.ctx_medialorbitofrontal, ,-0.239105975,0.5431635627712257
Genotype16pDeletion...1,model1,0.6032888914985929,0.18340138349040838,3.289445695648986,0.001236175,R.ctx_middletemporal,**,0.8866902749890012,0.001881938
Genotype16pDuplication...2,model1,-0.426551933,0.16529921444512438,-2.580483726,0.010770332892686012,R.ctx_middletemporal,*,-0.691851147,0.014024348362391149
Genotype16pDeletion...3,model2,-0.29126871,0.12352373162187873,-2.357997986,0.019598123673428478,R.ctx_middletemporal,*,-0.514792442,0.050822253
Genotype16pDuplication...4,model2,0.03640572,0.10397466013095524,0.35014031511410104,0.7266997187578104,R.ctx_middletemporal, ,0.24038038039308948,0.8111281519844696
Genotype16pDeletion...5,model3,-0.260425999,0.127298109,-2.045796286,0.042455885304956656,R.ctx_middletemporal,*,-0.487724108,0.10070930932803673
Genotype16pDuplication...6,model3,0.067451592,0.10782799689160183,0.6255480417748416,0.5325254955302708,R.ctx_middletemporal, ,0.2752795891956471,0.6440822198903671
Genotype16pDeletion...7,model4,-0.280729759,0.1226325856382098,-2.289193835,0.023392307,R.ctx_middletemporal,*,-0.503362345,0.058029293335613345
Genotype16pDuplication...8,model4,0.064264329,0.10501815683997268,0.6119354092178024,0.5414600648822314,R.ctx_middletemporal, ,0.26928248562114077,0.6548884579208016
Genotype16pDeletion...1,model1,1.0705220524431924,0.16342913108452536,6.550374742490185,7.565751825535993e-10,R.ctx_parahippocampal,***,1.3339511835277178,4.3681510539887054e-9
Genotype16pDuplication...2,model1,-0.442174124,0.1472982726279932,-3.001896193,0.003116664,R.ctx_parahippocampal,**,-0.689472397,0.004456538
Genotype16pDeletion...3,model2,0.32133128002281486,0.12073635163104217,2.661429434,0.008584866,R.ctx_parahippocampal,**,0.5420676316538571,0.026009594
Genotype16pDuplication...4,model2,-0.05444772,0.10162841553975215,-0.53575292,0.5928826907190428,R.ctx_parahippocampal, ,-0.256076136,0.6820379825564928
Genotype16pDeletion...5,model3,0.3797091527410996,0.12343695757661018,3.0761382992240076,0.002477028,R.ctx_parahippocampal,**,0.6031461103177098,0.012632844292774626
Genotype16pDuplication...6,model3,0.001281407,0.10455740454454972,0.012255535878280276,0.9902374011134774,R.ctx_parahippocampal, ,0.2058388115672853,0.993484081
Genotype16pDeletion...7,model4,0.3256872354020446,0.11924524514325789,2.7312387593381446,0.007027288,R.ctx_parahippocampal,**,0.5449324805453025,0.02337337
Genotype16pDuplication...8,model4,-0.015917437,0.10211735968628033,-0.155873956,0.8763313475510294,R.ctx_parahippocampal, ,-0.218034796,0.9120999739816836
Genotype16pDeletion...1,model1,0.7345578692938902,0.18510292673487322,3.9683752291286716,1.0927435120501751e-4,R.ctx_paracentral,***,1.0196607960287636,2.08987196679596e-4
Genotype16pDuplication...2,model1,-0.231404847,0.16683281117324913,-1.387046381,0.16736893941556208,R.ctx_paracentral, ,-0.498237658,0.17539347760671917
Genotype16pDeletion...3,model2,-0.113766824,0.1367941888797131,-0.83166416,0.4068536806359634,R.ctx_paracentral, ,-0.350561013,0.5219302723194325
Genotype16pDuplication...4,model2,0.2076260306411839,0.11514491272168335,1.803171549081257,0.07326677,R.ctx_paracentral, ,0.42277094336286725,0.14329917931337696
Genotype16pDeletion...5,model3,-0.124760668,0.1415044699842172,-0.881672981,0.37931011828775285,R.ctx_paracentral, ,-0.366265138,0.5204883237491138
Genotype16pDuplication...6,model3,0.19967542957138115,0.11986150990329845,1.6658844839554812,0.097743221,R.ctx_paracentral, ,0.4195369394746796,0.1881095946602274
Genotype16pDeletion...7,model4,-0.105633693,0.13401419788535054,-0.788227624,0.4317445774790212,R.ctx_paracentral, ,-0.339647891,0.5504743362857519
Genotype16pDuplication...8,model4,0.24918360853800559,0.11476496217594005,2.1712516068797676,0.031404222750108235,R.ctx_paracentral,*,0.4639485707139457,0.070659501
Genotype16pDeletion...1,model1,0.8118779574630228,0.18948560359014924,4.284641904611849,3.159451816154937e-5,R.ctx_parsopercularis,***,1.1013635610531722,7.056877779148983e-5
Genotype16pDuplication...2,model1,-0.24108381,0.1707829070098045,-1.411638988,0.16001021755315692,R.ctx_parsopercularis, ,-0.511866717,0.1682581669115671
Genotype16pDeletion...3,model2,0.089441669,0.1652820589973882,0.5411456615704087,0.5891693508524845,R.ctx_parsopercularis, ,0.35472372815924913,0.6820379825564928
Genotype16pDuplication...4,model2,0.1327964273655564,0.13912424506898619,0.9545167867736349,0.3412801940582134,R.ctx_parsopercularis, ,0.37192067243454263,0.4653833434583281
Genotype16pDeletion...5,model3,0.1771435274120686,0.16872921219152434,1.049868751896934,0.2954021614360726,R.ctx_parsopercularis, ,0.44587273960359297,0.4431032421541089
Genotype16pDuplication...6,model3,0.2142738420932662,0.14292225638049352,1.4992335520005893,0.13583402560745014,R.ctx_parsopercularis, ,0.45719609847375975,0.2402613400917904
Genotype16pDeletion...7,model4,0.068198298,0.1659179782345586,0.4110362150359043,0.681602928,R.ctx_parsopercularis, ,0.3341162760145011,0.7584381669860585
Genotype16pDuplication...8,model4,0.16558475980087628,0.14208621770573643,1.165382276159999,0.2456206209198096,R.ctx_parsopercularis, ,0.40767097750661274,0.36636417041922575
Genotype16pDeletion...1,model1,1.0670855714799239,0.16314728056627842,6.5406273875734104,7.964559476093426e-10,R.ctx_parsorbitalis,***,1.3302328520462023,4.5132503697862744e-09
Genotype16pDuplication...2,model1,-0.539373913,0.1470442414512894,-3.66810633,3.3288768345122663e-4,R.ctx_parsorbitalis,***,-0.786418154,5.787706314549735e-4
Genotype16pDeletion...3,model2,0.3696699241036741,0.13018891202937796,2.839488542774332,0.005113158,R.ctx_parsorbitalis,**,0.599858836,0.018296392
Genotype16pDuplication...4,model2,-0.178442531,0.10958499798653934,-1.628348171,0.10544344096112354,R.ctx_parsorbitalis, ,-0.388027529,0.18759123798897562
Genotype16pDeletion...5,model3,0.32164356310979997,0.1328357721472261,2.4213625434669224,0.016609766539214463,R.ctx_parsorbitalis,*,0.5544793352570261,0.050410292
Genotype16pDuplication...6,model3,-0.217889702,0.11251868029690439,-1.936475804,0.054616916,R.ctx_parsorbitalis, ,-0.430408382,0.1185303286826658
Genotype16pDeletion...7,model4,0.3491830181793414,0.13243875126959959,2.636562296397112,0.00921092,R.ctx_parsorbitalis,**,0.581621769,0.028760628836734012
Genotype16pDuplication...8,model4,-0.183702059,0.11341580608561631,-1.619721846,0.10728629139024536,R.ctx_parsorbitalis, ,-0.397117865,0.1937639129832883
Genotype16pDeletion...1,model1,0.8366132895609233,0.1654560963514127,5.056406551403448,1.1645445489524026e-6,R.ctx_parstriangularis,***,1.102069385912336,3.7119857497857832e-6
Genotype16pDuplication...2,model1,-0.65941084,0.1491251714220339,-4.421861405,1.8060976814094705e-5,R.ctx_parstriangularis,***,-0.908536011,4.186862806903773e-5
Genotype16pDeletion...3,model2,0.24944425675175222,0.1503122578980213,1.6595070837202552,0.098997232,R.ctx_parstriangularis, ,0.49975651464977355,0.1792494261809182
Genotype16pDuplication...4,model2,-0.355535051,0.12652358962328406,-2.810029749,0.005580385,R.ctx_parstriangularis,**,-0.58205864,0.018649693548949894
Genotype16pDeletion...5,model3,0.27756602640162253,0.1554631989355858,1.7854130643267445,0.07613725,R.ctx_parstriangularis, ,0.5330292253372083,0.15636240579548744
Genotype16pDuplication...6,model3,-0.330207643,0.1316852659205362,-2.507551935,0.013180345293291316,R.ctx_parstriangularis,*,-0.561892909,0.043838975
Genotype16pDeletion...7,model4,0.19848103719226343,0.14571699542894584,1.3620994353335143,0.1751052356367754,R.ctx_parstriangularis, ,0.44419803262120927,0.28653584013290523
Genotype16pDuplication...8,model4,-0.376015085,0.12478681910331128,-3.013259634,0.003011212,R.ctx_parstriangularis,**,-0.600801904,0.012797652872710931
Genotype16pDeletion...1,model1,1.0476902755156003,0.15858984741406515,6.606288439,5.630361011113622e-10,R.ctx_pericalcarine,***,1.3062801229296657,3.5009829632232197e-9
Genotype16pDuplication...2,model1,-0.493754293,0.14293663819546978,-3.454357811,7.072349519811207e-4,R.ctx_pericalcarine,***,-0.736690931,0.001139021
Genotype16pDeletion...3,model2,0.5003282791988299,0.1460358514306351,3.426064725184819,7.805970342604817e-4,R.ctx_pericalcarine,***,0.746364131,0.004506843
Genotype16pDuplication...4,model2,-0.210479717,0.12292397436563145,-1.712275559,0.088807776,R.ctx_pericalcarine, ,-0.433403691,0.1646980570681311
Genotype16pDeletion...5,model3,0.5305967060070337,0.1503978435604651,3.527954214275124,5.50361985410677e-4,R.ctx_pericalcarine,***,0.7809945495674987,0.003742462
Genotype16pDuplication...6,model3,-0.186362863,0.12739465133057679,-1.46287824,0.14551252360742067,R.ctx_pericalcarine, ,-0.413757515,0.25333687277070666
Genotype16pDeletion...7,model4,0.4511137164711199,0.14140286956871476,3.190272714,0.001714591,R.ctx_pericalcarine,**,0.6925165860398347,0.008071766
Genotype16pDuplication...8,model4,-0.194614264,0.12109235613607229,-1.607155644,0.11001680762284272,R.ctx_pericalcarine, ,-0.41570662,0.19687218206192908
Genotype16pDeletion...1,model1,0.9631587110872375,0.180323711,5.341275997829826,3.1449297296200066e-7,R.ctx_postcentral,***,1.2434824224023937,1.1456529729330023e-6
Genotype16pDuplication...2,model1,-0.305948414,0.16252531610691778,-1.882466201,0.06159967,R.ctx_postcentral, ,-0.56847373,0.069045784
Genotype16pDeletion...3,model2,0.015609685214217808,0.10308129435229142,0.15143082275305964,0.8798290523961805,R.ctx_postcentral, ,0.21869097956650924,0.9204954964146802
Genotype16pDuplication...4,model2,0.18443372786403084,0.086767477,2.1256089744392908,0.035090311247078836,R.ctx_postcentral,*,0.37120120489384634,0.079538039
Genotype16pDeletion...5,model3,0.00770554,0.10672919312236531,0.072197121,0.9425375163786431,R.ctx_postcentral, ,0.21443473362222037,0.9581942857537037
Genotype16pDuplication...6,model3,0.1760708519632527,0.090405075,1.9475770772172467,0.053261056,R.ctx_postcentral, ,0.36647592708091004,0.11725095758153142
Genotype16pDeletion...7,model4,0.010341175834939403,0.1035690810418919,0.099848099,0.9205914992868134,R.ctx_postcentral, ,0.2139102568768313,0.9484882113864138
Genotype16pDuplication...8,model4,0.17560358875794654,0.088692854,1.9799068483328244,0.049450833,R.ctx_postcentral,*,0.3642964426191335,0.10293846967175833
Genotype16pDeletion...1,model1,0.7629608147726398,0.17678038972315302,4.315867930642503,2.784948140622713e-5,R.ctx_posteriorcingulate,***,1.0397412044957928,6.266133316401104e-5
Genotype16pDuplication...2,model1,-0.609913026,0.1593317290982616,-3.827944565,1.8544662429852607e-4,R.ctx_posteriorcingulate,***,-0.869244755,3.3777777997231535e-4
Genotype16pDeletion...3,model2,-0.099544699,0.11900608201557142,-0.836467328,0.4041553432673173,R.ctx_posteriorcingulate, ,-0.318550781,0.5218208229527388
Genotype16pDuplication...4,model2,-0.163543192,0.10017198127532918,-1.632624113,0.1045394125944679,R.ctx_posteriorcingulate, ,-0.363715173,0.18707052780062677
Genotype16pDeletion...5,model3,-0.056399767,0.12244517205982694,-0.46061242,0.6457181497059332,R.ctx_posteriorcingulate, ,-0.278844939,0.743646655
Genotype16pDuplication...6,model3,-0.122858451,0.10371731158101916,-1.184551061,0.23799656101819874,R.ctx_posteriorcingulate, ,-0.326575763,0.37539663748231344
Genotype16pDeletion...7,model4,-0.117573749,0.118867495,-0.989116069,0.3241186775226381,R.ctx_posteriorcingulate, ,-0.336441244,0.4466932161225289
Genotype16pDuplication...8,model4,-0.136299461,0.10179386772386362,-1.338975163,0.18250195875898306,R.ctx_posteriorcingulate, ,-0.338093328,0.2970510605332384
Genotype16pDeletion...1,model1,0.6869280512186269,0.18389436612415355,3.735449136896655,2.6074427388618986e-4,R.ctx_precentral,***,0.9708224173427804,4.638822547045006e-4
Genotype16pDuplication...2,model1,-0.282238446,0.16574353847661363,-1.702862437,0.090547815,R.ctx_precentral, ,-0.547981984,0.098603671
Genotype16pDeletion...3,model2,-0.302963841,0.09756778,-3.105162788,0.002254505,R.ctx_precentral,**,-0.500531621,0.009855405
Genotype16pDuplication...4,model2,0.23005727014464863,0.082126541,2.8012536195491484,0.005726913,R.ctx_precentral,**,0.4121838111115731,0.018747214910521805
Genotype16pDeletion...5,model3,-0.329457977,0.10014967783659735,-3.289655888,0.001240058,R.ctx_precentral,**,-0.529607655,0.006953715
Genotype16pDuplication...6,model3,0.20863789716735548,0.08483189,2.4594276715452232,0.015007971193224008,R.ctx_precentral,*,0.3934697869526206,0.047847022
Genotype16pDeletion...7,model4,-0.300996674,0.097664875,-3.081933766,0.002427083,R.ctx_precentral,**,-0.498661549,0.011084885784438931
Genotype16pDuplication...8,model4,0.2383876413219088,0.083636703,2.850275460142012,0.004951202,R.ctx_precentral,**,0.42202434403906697,0.017824326
Genotype16pDeletion...1,model1,1.0508691956912437,0.16968855589489126,6.192929099721814,4.842166084614706e-9,R.ctx_precuneus,***,1.320557751586135,2.4695047031535e-8
Genotype16pDuplication...2,model1,-0.653158196,0.152939877,-4.270686038,3.342029158763865e-5,R.ctx_precuneus,***,-0.906098073,7.252914344551367e-5
Genotype16pDeletion...3,model2,0.1969461639745086,0.10768625800954493,1.8288885472931187,0.069301781,R.ctx_precuneus, ,0.40463242198405347,0.14127094759087516
Genotype16pDuplication...4,model2,-0.211230028,0.090643651,-2.330334496,0.021053004777134583,R.ctx_precuneus,*,-0.401873679,0.053685162
Genotype16pDeletion...5,model3,0.1637359421535497,0.10802973907582794,1.515656184623575,0.13162996532359383,R.ctx_precuneus, ,0.3717656812293776,0.23417889179662624
Genotype16pDuplication...6,model3,-0.234510104,0.091506704,-2.562764188,0.011330367460479078,R.ctx_precuneus,*,-0.426016808,0.038523249
Genotype16pDeletion...7,model4,0.17675044309921475,0.1077581178629055,1.640251765756379,0.10294219517416409,R.ctx_precuneus, ,0.38450856096212027,0.1886246210975701
Genotype16pDuplication...8,model4,-0.219565522,0.092280195,-2.379335265,0.018537256130648806,R.ctx_precuneus,*,-0.411845717,0.048900003
Genotype16pDeletion...1,model1,0.9795015278367973,0.17492464284561798,5.599562828327563,9.228430319555026e-8,R.ctx_rostralanteriorcingulate,***,1.2544261706824154,3.8683557229915586e-7
Genotype16pDuplication...2,model1,-0.532508106,0.15765914901610767,-3.377590895,9.194912800476279e-4,R.ctx_rostralanteriorcingulate,***,-0.790167255,0.001428245
Genotype16pDeletion...3,model2,0.17900878486947502,0.1295158027728684,1.3821385578978527,0.16887998214875818,R.ctx_rostralanteriorcingulate, ,0.40852458764234345,0.28165269847846003
Genotype16pDuplication...4,model2,-0.118231551,0.10901841612200484,-1.084509896,0.2797908427111683,R.ctx_rostralanteriorcingulate, ,-0.327249967,0.4000747564000818
Genotype16pDeletion...5,model3,0.1129658587721248,0.1322919478212026,0.853913338,0.39446234277747083,R.ctx_rostralanteriorcingulate, ,0.3452578065933274,0.5294099863592372
Genotype16pDuplication...6,model3,-0.1780114,0.11205803333044041,-1.588564379,0.11418347225202932,R.ctx_rostralanteriorcingulate, ,-0.390069433,0.2079770387447677
Genotype16pDeletion...7,model4,0.20631294648180834,0.12750722703180173,1.6180490414896371,0.10764661832404905,R.ctx_rostralanteriorcingulate, ,0.433820174,0.1937639129832883
Genotype16pDuplication...8,model4,-0.125188084,0.10919262524693542,-1.146488454,0.2533264094386919,R.ctx_rostralanteriorcingulate, ,-0.334380709,0.3691327680392367
Genotype16pDeletion...1,model1,0.5353705146158987,0.1672494173671845,3.2010306705017086,0.001653731,R.ctx_rostralmiddlefrontal,**,0.8026199319830831,0.002432893
Genotype16pDuplication...2,model1,-0.596860419,0.15074148722900005,-3.959496686,1.1303628368017407e-4,R.ctx_rostralmiddlefrontal,***,-0.847601906,2.148391478641818e-4
Genotype16pDeletion...3,model2,-0.230370921,0.12375659330051919,-1.86148402,0.064533572,R.ctx_rostralmiddlefrontal, ,-0.454127514,0.13358288860187287
Genotype16pDuplication...4,model2,-0.200568602,0.1041706687325111,-1.925384604,0.055977386,R.ctx_rostralmiddlefrontal, ,-0.404739271,0.1181315874059694
Genotype16pDeletion...5,model3,-0.270694201,0.127454701,-2.123846351,0.035259902,R.ctx_rostralmiddlefrontal,*,-0.498148901,0.089169671
Genotype16pDuplication...6,model3,-0.239184932,0.10796063791352344,-2.21548276,0.028175387932596403,R.ctx_rostralmiddlefrontal,*,-0.44714557,0.074971032
Genotype16pDeletion...7,model4,-0.2663039,0.12316715746133983,-2.162134008,0.032112529846411574,R.ctx_rostralmiddlefrontal,*,-0.489471057,0.071725797
Genotype16pDuplication...8,model4,-0.250244558,0.10547594501488176,-2.372527291,0.018870095444647735,R.ctx_rostralmiddlefrontal,*,-0.455720503,0.049352557316771004
Genotype16pDeletion...1,model1,1.0703924977517991,0.1740604306282676,6.149545269354093,6.041813106389904e-9,R.ctx_superiorfrontal,***,1.3444529283800668,3.0308111648447715e-8
Genotype16pDuplication...2,model1,-0.316099743,0.15688023667682657,-2.014911181,0.045599160012738484,R.ctx_superiorfrontal,*,-0.57297998,0.052259711475273314
Genotype16pDeletion...3,model2,0.1241160599738006,0.089139873,1.3923741991438476,0.16576561533589812,R.ctx_superiorfrontal, ,0.3132559334719722,0.278704826
Genotype16pDuplication...4,model2,0.17362380058213586,0.075032449,2.3139828658820134,0.021956937,R.ctx_superiorfrontal,*,0.3486562492411523,0.055527461
Genotype16pDeletion...5,model3,0.048372505,0.08682084,0.5571531549412483,0.5782212958835726,R.ctx_superiorfrontal, ,0.23519334547872722,0.6823218790831994
Genotype16pDuplication...6,model3,0.10894457142610035,0.073541684,1.4813989223219093,0.14051733892703044,R.ctx_superiorfrontal, ,0.2824862554279648,0.24711669949236387
Genotype16pDeletion...7,model4,0.11160151012548127,0.088217995,1.2650651407628566,0.20771058056335523,R.ctx_superiorfrontal, ,0.299819505,0.3259458341148036
Genotype16pDuplication...8,model4,0.1457388520499612,0.075546733,1.9291218290777674,0.055507989,R.ctx_superiorfrontal, ,0.3212855852076244,0.11174634664798573
Genotype16pDeletion...1,model1,1.054903026017384,0.1648279246201696,6.400026139067809,1.6633071749637189e-9,R.ctx_superiorparietal,***,1.3197309506375536,8.929333255068385e-9
Genotype16pDuplication...2,model1,-0.636061961,0.1485590017905134,-4.281544395,3.1991297079542294e-5,R.ctx_superiorparietal,***,-0.884620963,7.09372239589851e-5
Genotype16pDeletion...3,model2,0.29057029815982266,0.11994751669770372,2.422478648658721,0.016546043497014707,R.ctx_superiorparietal,*,0.5105178148575263,0.046028085
Genotype16pDuplication...4,model2,-0.240499188,0.10096442293674077,-2.382019143,0.018407474,R.ctx_superiorparietal,*,-0.441463611,0.049870759
Genotype16pDeletion...5,model3,0.23790607260452953,0.12276933212013039,1.9378298187020948,0.054450002,R.ctx_superiorparietal, ,0.46067540472465995,0.1185303286826658
Genotype16pDuplication...6,model3,-0.286883971,0.10399189170052103,-2.758714803,0.006497027,R.ctx_superiorparietal,**,-0.490875863,0.025497620430483425
Genotype16pDeletion...7,model4,0.26797600270088906,0.12080126534126824,2.2183211570164145,0.027958898,R.ctx_superiorparietal,*,0.48877726804215726,0.065308571
Genotype16pDuplication...8,model4,-0.266268275,0.1034498796877986,-2.573886755,0.010975171261552159,R.ctx_superiorparietal,*,-0.469718155,0.032292331
Genotype16pDeletion...1,model1,1.146135805561211,0.16280395588923738,7.039975160928996,5.449262779008602e-11,R.ctx_superiortemporal,***,1.4089397614504484,5.378949710892362e-10
Genotype16pDuplication...2,model1,-0.657564451,0.14673480376693582,-4.481312094,1.4120740801213504e-5,R.ctx_superiortemporal,***,-0.904299255,3.3681068894917716e-5
Genotype16pDeletion...3,model2,0.3069318484528157,0.097864195,3.1363038023860224,0.002040924,R.ctx_superiortemporal,**,0.5047960439492181,0.00918416
Genotype16pDuplication...4,model2,-0.2232538,0.082376045,-2.710178669,0.007467798,R.ctx_superiortemporal,**,-0.405629845,0.023082283709827005
Genotype16pDeletion...5,model3,0.23486678938589678,0.098003497,2.3965143742577664,0.017735480300840503,R.ctx_superiortemporal,*,0.43287028642673475,0.05218324
Genotype16pDuplication...6,model3,-0.287117952,0.083013965,-3.458670493,6.999906123416346e-4,R.ctx_superiortemporal,***,-0.470131917,0.004656459
Genotype16pDeletion...7,model4,0.27399948813754677,0.098141871,2.7918714535107028,0.005887427,R.ctx_superiortemporal,**,0.47214135917283384,0.020242163561588162
Genotype16pDuplication...8,model4,-0.277225376,0.084045185,-3.298527748,0.0012009,R.ctx_superiortemporal,**,-0.461270562,0.005998698
Genotype16pDeletion...1,model1,0.9507333950657362,0.17365963008177987,5.474694346740324,1.676952555312034e-7,R.ctx_supramarginal,***,1.2243930251475161,6.495537745892183e-7
Genotype16pDuplication...2,model1,-0.473337439,0.15651899613314735,-3.024153303,0.002907914,R.ctx_supramarginal,**,-0.729856435,0.004177566
Genotype16pDeletion...3,model2,0.08364735,0.11198049389534254,0.746981436,0.45618491609905665,R.ctx_supramarginal, ,0.2956278440631364,0.5721007554357022
Genotype16pDuplication...4,model2,-0.024597057,0.094258274,-0.26095382,0.794467938,R.ctx_supramarginal, ,-0.218855331,0.8567718061934532
Genotype16pDeletion...5,model3,0.03932824,0.11400127468814335,0.34498070222261207,0.7305735615028537,R.ctx_supramarginal, ,0.25332951448433194,0.8099837312314248
Genotype16pDuplication...6,model3,-0.061033925,0.096564899,-0.632050836,0.52827886,R.ctx_supramarginal, ,-0.257598825,0.6414814729162287
Genotype16pDeletion...7,model4,0.061077794003075454,0.10750584249541717,0.5681346481767177,0.5707500614599321,R.ctx_supramarginal, ,0.2685836364984926,0.6717289184874586
Genotype16pDuplication...8,model4,-0.041449711,0.092064155,-0.450226377,0.6531643625139976,R.ctx_supramarginal, ,-0.233513867,0.7373637567973989
Genotype16pDeletion...1,model1,0.7859525467656353,0.18071320937678684,4.3491704312932935,2.4325968438843646e-5,R.ctx_frontalpole,***,1.0666657561424222,5.5138861794712266e-5
Genotype16pDuplication...2,model1,-0.2681367,0.16287636974888142,-1.646259066,0.10168562384314689,R.ctx_frontalpole, ,-0.53101307,0.10994982648764291
Genotype16pDeletion...3,model2,0.034949271365860124,0.14792877747883165,0.23625742037151157,0.8135389214822751,R.ctx_frontalpole, ,0.2828780488446918,0.8673968988626347
Genotype16pDuplication...4,model2,0.12052772229606265,0.12451732278483843,0.9679594742358084,0.33454395382852764,R.ctx_frontalpole, ,0.34504504508090106,0.46159474675373274
Genotype16pDeletion...5,model3,0.08576385,0.15231311569097322,0.5630759334601532,0.5741915649059415,R.ctx_frontalpole, ,0.33807696548689226,0.6810179025628609
Genotype16pDuplication...6,model3,0.16663703568000218,0.12901698460007713,1.2915899111774976,0.1984095694225101,R.ctx_frontalpole, ,0.39565402028007934,0.32294323533663877
Genotype16pDeletion...7,model4,0.049502975902856725,0.1457027345294838,0.3397532384187307,0.7344935820196523,R.ctx_frontalpole, ,0.29520571043234056,0.7913909721761042
Genotype16pDuplication...8,model4,0.14551383088304065,0.12477460657946542,1.1662135018663995,0.24528546063468978,R.ctx_frontalpole, ,0.37028843746250606,0.36636417041922575
Genotype16pDeletion...1,model1,0.6608044396714035,0.16265778710805176,4.062544138956215,7.605926934896098e-5,R.ctx_temporalpole,***,0.9234622267794552,1.491931821845004e-4
Genotype16pDuplication...2,model1,-0.619729701,0.14660306220508637,-4.227263002,3.977080120942231e-5,R.ctx_temporalpole,***,-0.866332763,8.393010462126364e-5
Genotype16pDeletion...3,model2,0.012564019,0.13765008665821138,0.091275056,0.9273896545372513,R.ctx_temporalpole, ,0.2502141060082599,0.9454398751970203
Genotype16pDuplication...4,model2,-0.284247824,0.11586535469228877,-2.453259858,0.015243686320753494,R.ctx_temporalpole,*,-0.500113178,0.043594093590192236
Genotype16pDeletion...5,model3,0.02906293,0.1425329492618708,0.2039032411292546,0.8386948670485779,R.ctx_temporalpole, ,0.2715958795840778,0.8894686511107934
Genotype16pDuplication...6,model3,-0.268597193,0.12073268435550878,-2.22472642,0.027534753900555004,R.ctx_temporalpole,*,-0.489329877,0.074563139
Genotype16pDeletion...7,model4,0.024589373606688218,0.13390827924766122,0.18362847872319057,0.8545403649067885,R.ctx_temporalpole, ,0.25849765285434945,0.8955114782927304
Genotype16pDuplication...8,model4,-0.257919484,0.11467425724586584,-2.249148943,0.025884969,R.ctx_temporalpole,*,-0.472593742,0.061881254
Genotype16pDeletion...1,model1,1.426023707293185,0.15285119341472572,9.329490175611554,8.863575802187209e-17,R.ctx_transversetemporal,***,1.6788749007079107,5.424508390938572e-15
Genotype16pDuplication...2,model1,-0.630051515,0.13776440350448782,-4.573398487,9.60168517971556e-6,R.ctx_transversetemporal,***,-0.867815918,2.5548831869504013e-5
Genotype16pDeletion...3,model2,0.7100085218619429,0.10968600319653678,6.473100498,1.1509133474473876e-9,R.ctx_transversetemporal,***,0.9196945250584796,5.869658071981677e-8
Genotype16pDuplication...4,model2,-0.259494371,0.092326914,-2.810603762,0.005570921,R.ctx_transversetemporal,**,-0.451821285,0.018649693548949894
Genotype16pDeletion...5,model3,0.6493401910241275,0.11098036409165235,5.850946663752828,2.7840615126396778e-8,R.ctx_transversetemporal,***,0.8603205551157799,9.465809142974904e-7
