"","gene_symbol","region","expression","in_16p_region","upreg"
"719","EDN3","ctx-rh-posteriorcingulate",4.30974467390998,"No","Yes"
"720","EDN3","ctx-lh-parsopercularis",4.29420403826024,"No","Yes"
"721","EDN3","ctx-lh-insula",4.28698832384519,"No","Yes"
"722","EDN3","ctx-rh-transversetemporal",4.43846084332323,"No","Yes"
"723","EDN3","ctx-rh-superiorfrontal",4.3673332881478,"No","Yes"
"724","EDN3","ctx-rh-parsorbitalis",4.35815897126293,"No","Yes"
"725","EDN3","ctx-lh-transversetemporal",4.38338378733913,"No","Yes"
"726","EDN3","ctx-rh-cuneus",4.31164957539032,"No","Yes"
"727","EDN3","ctx-lh-inferiorparietal",4.18289679661378,"No","Yes"
"728","EDN3","ctx-lh-pericalcarine",4.40230290754384,"No","Yes"
"729","EDN3","ctx-lh-postcentral",4.26035753938486,"No","Yes"
"730","EDN3","ctx-lh-supramarginal",4.24673467970584,"No","Yes"
"731","EDN3","ctx-rh-fusiform",4.00016007895221,"No","Yes"
"732","EDN3","ctx-lh-rostralmiddlefrontal",4.33728057656827,"No","Yes"
"733","EDN3","ctx-rh-middletemporal",4.15857338577622,"No","Yes"
"734","EDN3","ctx-lh-frontalpole",4.02149501045637,"No","Yes"
"735","EDN3","ctx-lh-lingual",4.34068502878038,"No","Yes"
"736","EDN3","ctx-lh-lateralorbitofrontal",4.28167591159054,"No","Yes"
"737","EDN3","ctx-lh-bankssts",4.17256891872302,"No","Yes"
"738","EDN3","ctx-rh-inferiorparietal",4.26524325599148,"No","Yes"
"739","EDN3","ctx-lh-caudalanteriorcingulate",4.05317036528639,"No","Yes"
"740","EDN3","ctx-lh-lateraloccipital",4.24715284233824,"No","Yes"
"741","EDN3","ctx-lh-posteriorcingulate",4.22130372318931,"No","Yes"
"742","EDN3","ctx-rh-rostralmiddlefrontal",4.25224649861284,"No","Yes"
"743","EDN3","ctx-lh-parstriangularis",4.21393613120354,"No","Yes"
"744","EDN3","ctx-lh-middletemporal",4.1494235619186,"No","Yes"
"745","EDN3","ctx-rh-bankssts",4.22111912544991,"No","Yes"
"746","EDN3","ctx-lh-caudalmiddlefrontal",4.43624761272219,"No","Yes"
"747","EDN3","ctx-lh-temporalpole",4.29435279965392,"No","Yes"
"748","EDN3","ctx-rh-paracentral",4.37354396049307,"No","Yes"
"749","ALDOA","ctx-rh-insula",10.9381522455111,"Yes","No"
"750","ALDOA","ctx-lh-paracentral",11.0061162248298,"Yes","No"
"751","ALDOA","ctx-rh-precuneus",10.7783118439333,"Yes","No"
"752","ALDOA","ctx-lh-medialorbitofrontal",10.9335171263725,"Yes","No"
"753","ALDOA","ctx-rh-inferiortemporal",11.0108281180943,"Yes","No"
"754","ALDOA","ctx-rh-medialorbitofrontal",10.9741206010516,"Yes","No"
"755","ALDOA","ctx-rh-precentral",10.8684351450482,"Yes","No"
"756","ALDOA","ctx-rh-lateralorbitofrontal",10.9435141254181,"Yes","No"
"757","ALDOA","ctx-rh-parahippocampal",11.0806219246873,"Yes","No"
"758","ALDOA","ctx-lh-superiortemporal",10.9585326812803,"Yes","No"
"759","ALDOA","ctx-lh-parahippocampal",10.9190169711635,"Yes","No"
"760","ALDOA","ctx-rh-superiorparietal",10.9299581296927,"Yes","No"
"761","ALDOA","ctx-lh-precuneus",10.9027701630333,"Yes","No"
"762","ALDOA","ctx-lh-inferiortemporal",10.8797691911631,"Yes","No"
"763","ALDOA","ctx-rh-supramarginal",10.9280825661738,"Yes","No"
"764","ALDOA","ctx-rh-parsopercularis",10.939480694527,"Yes","No"
"765","ALDOA","ctx-rh-lingual",10.952443444735,"Yes","No"
"766","ALDOA","ctx-lh-isthmuscingulate",10.913198681213,"Yes","No"
"767","ALDOA","ctx-rh-isthmuscingulate",10.9161654991751,"Yes","No"
"768","ALDOA","ctx-rh-lateraloccipital",10.711793510053,"Yes","No"
"769","ALDOA","ctx-rh-superiortemporal",10.9001535452304,"Yes","No"
"770","ALDOA","ctx-lh-entorhinal",11.0079656679083,"Yes","No"
"771","ALDOA","ctx-rh-temporalpole",10.9502936591005,"Yes","No"
"772","ALDOA","ctx-lh-superiorparietal",10.9096947727234,"Yes","No"
"773","ALDOA","ctx-lh-parsorbitalis",11.0434908029592,"Yes","No"
"774","ALDOA","ctx-rh-caudalmiddlefrontal",11.0484205968386,"Yes","No"
"775","ALDOA","ctx-rh-entorhinal",11.0626966641834,"Yes","No"
"776","ALDOA","ctx-lh-fusiform",11.0240710040556,"Yes","No"
"777","ALDOA","ctx-rh-pericalcarine",10.6969523848286,"Yes","No"
"778","ALDOA","ctx-rh-caudalanteriorcingulate",10.9912086219151,"Yes","No"
"779","ALDOA","ctx-rh-frontalpole",10.9813075649743,"Yes","No"
"780","ALDOA","ctx-rh-parstriangularis",10.8939366465184,"Yes","No"
"781","ALDOA","ctx-rh-postcentral",10.9412332601296,"Yes","No"
"782","ALDOA","ctx-rh-rostralanteriorcingulate",11.0504548005869,"Yes","No"
"783","ALDOA","ctx-lh-superiorfrontal",10.8538690992661,"Yes","No"
"784","ALDOA","ctx-lh-rostralanteriorcingulate",10.9203527936653,"Yes","No"
"785","ALDOA","ctx-lh-precentral",10.9974167138864,"Yes","No"
"786","ALDOA","ctx-lh-cuneus",10.8599050266692,"Yes","No"
"787","ALDOA","ctx-rh-posteriorcingulate",10.9699921907824,"Yes","No"
"788","ALDOA","ctx-lh-parsopercularis",10.9416522276042,"Yes","No"
"789","ALDOA","ctx-lh-insula",10.9485959333506,"Yes","No"
"790","ALDOA","ctx-rh-transversetemporal",10.7570769474389,"Yes","No"
"791","ALDOA","ctx-rh-superiorfrontal",10.7907473727154,"Yes","No"
"792","ALDOA","ctx-rh-parsorbitalis",10.7620229070969,"Yes","No"
"793","ALDOA","ctx-lh-transversetemporal",10.6511994707295,"Yes","No"
"794","ALDOA","ctx-rh-cuneus",10.6854279861542,"Yes","No"
"795","ALDOA","ctx-lh-inferiorparietal",10.7758516027912,"Yes","No"
"796","ALDOA","ctx-lh-pericalcarine",10.8640737795243,"Yes","No"
"797","ALDOA","ctx-lh-postcentral",11.0012975206916,"Yes","No"
"798","ALDOA","ctx-lh-supramarginal",10.9923634987375,"Yes","No"
"799","ALDOA","ctx-rh-fusiform",10.8508015926003,"Yes","No"
"800","ALDOA","ctx-lh-rostralmiddlefrontal",10.913901254015,"Yes","No"
"801","ALDOA","ctx-rh-middletemporal",10.9076012326951,"Yes","No"
"802","ALDOA","ctx-lh-frontalpole",11.1057752873606,"Yes","No"
"803","ALDOA","ctx-lh-lingual",10.8700378109066,"Yes","No"
"804","ALDOA","ctx-lh-lateralorbitofrontal",10.8613850981467,"Yes","No"
"805","ALDOA","ctx-lh-bankssts",10.8733048297348,"Yes","No"
"806","ALDOA","ctx-rh-inferiorparietal",10.9850541471216,"Yes","No"
"807","ALDOA","ctx-lh-caudalanteriorcingulate",11.0231609454843,"Yes","No"
"808","ALDOA","ctx-lh-lateraloccipital",10.9353964078171,"Yes","No"
"809","ALDOA","ctx-lh-posteriorcingulate",10.9972375015772,"Yes","No"
"810","ALDOA","ctx-rh-rostralmiddlefrontal",10.9354220727834,"Yes","No"
"811","ALDOA","ctx-lh-parstriangularis",10.7428442717414,"Yes","No"
"812","ALDOA","ctx-lh-middletemporal",10.8604297157978,"Yes","No"
"813","ALDOA","ctx-rh-bankssts",11.1047983578042,"Yes","No"
"814","ALDOA","ctx-lh-caudalmiddlefrontal",10.9160256822084,"Yes","No"
"815","ALDOA","ctx-lh-temporalpole",10.8302742573916,"Yes","No"
"816","ALDOA","ctx-rh-paracentral",11.0243756748294,"Yes","No"
"817","LOC100272216","ctx-rh-insula",2.25968747476081,"No","Yes"
"818","LOC100272216","ctx-lh-paracentral",2.04150427517395,"No","Yes"
"819","LOC100272216","ctx-rh-precuneus",2.39847424837725,"No","Yes"
"820","LOC100272216","ctx-lh-medialorbitofrontal",2.22526818166258,"No","Yes"
"821","LOC100272216","ctx-rh-inferiortemporal",2.32732238321572,"No","Yes"
"822","LOC100272216","ctx-rh-medialorbitofrontal",2.61273656603687,"No","Yes"
"823","LOC100272216","ctx-rh-precentral",2.46992183068902,"No","Yes"
"824","LOC100272216","ctx-rh-lateralorbitofrontal",2.59760232065831,"No","Yes"
"825","LOC100272216","ctx-rh-parahippocampal",2.34666431308692,"No","Yes"
"826","LOC100272216","ctx-lh-superiortemporal",2.2663934190156,"No","Yes"
"827","LOC100272216","ctx-lh-parahippocampal",2.11521342498216,"No","Yes"
"828","LOC100272216","ctx-rh-superiorparietal",2.46127687655923,"No","Yes"
"829","LOC100272216","ctx-lh-precuneus",2.51531351874307,"No","Yes"
"830","LOC100272216","ctx-lh-inferiortemporal",2.07360134922166,"No","Yes"
"831","LOC100272216","ctx-rh-supramarginal",2.27620835836105,"No","Yes"
"832","LOC100272216","ctx-rh-parsopercularis",2.24835433048494,"No","Yes"
"833","LOC100272216","ctx-rh-lingual",2.79365244698813,"No","Yes"
"834","LOC100272216","ctx-lh-isthmuscingulate",2.08911928991062,"No","Yes"
"835","LOC100272216","ctx-rh-isthmuscingulate",2.20698091240971,"No","Yes"
"836","LOC100272216","ctx-rh-lateraloccipital",2.62407155353037,"No","Yes"
"837","LOC100272216","ctx-rh-superiortemporal",2.53425690061346,"No","Yes"
"838","LOC100272216","ctx-lh-entorhinal",2.29695234484889,"No","Yes"
"839","LOC100272216","ctx-rh-temporalpole",2.35166144578508,"No","Yes"
"840","LOC100272216","ctx-lh-superiorparietal",2.24673485905483,"No","Yes"
"841","LOC100272216","ctx-lh-parsorbitalis",2.19324345231244,"No","Yes"
"842","LOC100272216","ctx-rh-caudalmiddlefrontal",2.26920256534343,"No","Yes"
"843","LOC100272216","ctx-rh-entorhinal",2.78679953963213,"No","Yes"
"844","LOC100272216","ctx-lh-fusiform",2.30588529843969,"No","Yes"
"845","LOC100272216","ctx-rh-pericalcarine",2.95831235171707,"No","Yes"
"846","LOC100272216","ctx-rh-caudalanteriorcingulate",2.4804900753297,"No","Yes"
"847","LOC100272216","ctx-rh-frontalpole",2.68044607298174,"No","Yes"
"848","LOC100272216","ctx-rh-parstriangularis",2.53229808722161,"No","Yes"
"849","LOC100272216","ctx-rh-postcentral",2.64437656258388,"No","Yes"
"850","LOC100272216","ctx-rh-rostralanteriorcingulate",2.31742372463679,"No","Yes"
"851","LOC100272216","ctx-lh-superiorfrontal",2.34355628065792,"No","Yes"
"852","LOC100272216","ctx-lh-rostralanteriorcingulate",2.0344660922469,"No","Yes"
"853","LOC100272216","ctx-lh-precentral",2.17967024615808,"No","Yes"
"854","LOC100272216","ctx-lh-cuneus",2.15720033878083,"No","Yes"
"855","LOC100272216","ctx-rh-posteriorcingulate",2.44483802126246,"No","Yes"
"856","LOC100272216","ctx-lh-parsopercularis",2.45714424756428,"No","Yes"
"857","LOC100272216","ctx-lh-insula",2.11444140331702,"No","Yes"
"858","LOC100272216","ctx-rh-transversetemporal",2.58767480730902,"No","Yes"
"859","LOC100272216","ctx-rh-superiorfrontal",2.37062975458822,"No","Yes"
"860","LOC100272216","ctx-rh-parsorbitalis",2.88417094190787,"No","Yes"
"861","LOC100272216","ctx-lh-transversetemporal",2.65570253502176,"No","Yes"
"862","LOC100272216","ctx-rh-cuneus",2.3731042641563,"No","Yes"
"863","LOC100272216","ctx-lh-inferiorparietal",2.6404095865176,"No","Yes"
"864","LOC100272216","ctx-lh-pericalcarine",2.28455583969635,"No","Yes"
"865","LOC100272216","ctx-lh-postcentral",2.20018670261622,"No","Yes"
"866","LOC100272216","ctx-lh-supramarginal",2.08200905583002,"No","Yes"
"867","LOC100272216","ctx-rh-fusiform",2.4352875010961,"No","Yes"
"868","LOC100272216","ctx-lh-rostralmiddlefrontal",2.25898622422668,"No","Yes"
"869","LOC100272216","ctx-rh-middletemporal",2.43549111334419,"No","Yes"
"870","LOC100272216","ctx-lh-frontalpole",2.72958053371517,"No","Yes"
"871","LOC100272216","ctx-lh-lingual",2.20889693611386,"No","Yes"
"872","LOC100272216","ctx-lh-lateralorbitofrontal",2.40284150777259,"No","Yes"
"873","LOC100272216","ctx-lh-bankssts",2.9019163534157,"No","Yes"
"874","LOC100272216","ctx-rh-inferiorparietal",2.18772275191309,"No","Yes"
"875","LOC100272216","ctx-lh-caudalanteriorcingulate",2.23239191503473,"No","Yes"
"876","LOC100272216","ctx-lh-lateraloccipital",2.26525655888084,"No","Yes"
"877","LOC100272216","ctx-lh-posteriorcingulate",2.33653554131508,"No","Yes"
"878","LOC100272216","ctx-rh-rostralmiddlefrontal",2.70577992115866,"No","Yes"
"879","LOC100272216","ctx-lh-parstriangularis",1.97422385621304,"No","Yes"
"880","LOC100272216","ctx-lh-middletemporal",2.33326290331885,"No","Yes"
"881","LOC100272216","ctx-rh-bankssts",2.20655551442729,"No","Yes"
"882","LOC100272216","ctx-lh-caudalmiddlefrontal",1.83046011220233,"No","Yes"
"883","LOC100272216","ctx-lh-temporalpole",2.02760374018322,"No","Yes"
"884","LOC100272216","ctx-rh-paracentral",2.10621286256836,"No","Yes"
"885","TMEM219","ctx-rh-insula",7.142013135526,"Yes","No"
"886","TMEM219","ctx-lh-paracentral",7.06681989427979,"Yes","No"
"887","TMEM219","ctx-rh-precuneus",6.90773879798023,"Yes","No"
"888","TMEM219","ctx-lh-medialorbitofrontal",7.22628036096842,"Yes","No"
"889","TMEM219","ctx-rh-inferiortemporal",7.03585952381389,"Yes","No"
"890","TMEM219","ctx-rh-medialorbitofrontal",7.11344883477616,"Yes","No"
"891","TMEM219","ctx-rh-precentral",7.03424491654096,"Yes","No"
"892","TMEM219","ctx-rh-lateralorbitofrontal",7.11775006543905,"Yes","No"
"893","TMEM219","ctx-rh-parahippocampal",7.14542209081436,"Yes","No"
"894","TMEM219","ctx-lh-superiortemporal",7.17149723920194,"Yes","No"
"895","TMEM219","ctx-lh-parahippocampal",7.20678078433854,"Yes","No"
"896","TMEM219","ctx-rh-superiorparietal",6.95342910319826,"Yes","No"
"897","TMEM219","ctx-lh-precuneus",7.16059087612331,"Yes","No"
"898","TMEM219","ctx-lh-inferiortemporal",7.28615480389181,"Yes","No"
"899","TMEM219","ctx-rh-supramarginal",7.14491995450494,"Yes","No"
"900","TMEM219","ctx-rh-parsopercularis",7.0145881386971,"Yes","No"
"901","TMEM219","ctx-rh-lingual",6.86727921748914,"Yes","No"
"902","TMEM219","ctx-lh-isthmuscingulate",7.12338387337618,"Yes","No"
"903","TMEM219","ctx-rh-isthmuscingulate",6.92823666132715,"Yes","No"
"904","TMEM219","ctx-rh-lateraloccipital",6.87360117166302,"Yes","No"
"905","TMEM219","ctx-rh-superiortemporal",7.08949482096419,"Yes","No"
"906","TMEM219","ctx-lh-entorhinal",7.41124491446846,"Yes","No"
"907","TMEM219","ctx-rh-temporalpole",7.28793756176275,"Yes","No"
"908","TMEM219","ctx-lh-superiorparietal",7.11045353840121,"Yes","No"
"909","TMEM219","ctx-lh-parsorbitalis",7.32412211099905,"Yes","No"
"910","TMEM219","ctx-rh-caudalmiddlefrontal",7.02113991182414,"Yes","No"
"911","TMEM219","ctx-rh-entorhinal",7.46043631517138,"Yes","No"
"912","TMEM219","ctx-lh-fusiform",7.20538941714367,"Yes","No"
"913","TMEM219","ctx-rh-pericalcarine",6.59923694300385,"Yes","No"
"914","TMEM219","ctx-rh-caudalanteriorcingulate",7.19316689542821,"Yes","No"
"915","TMEM219","ctx-rh-frontalpole",7.3504871913385,"Yes","No"
"916","TMEM219","ctx-rh-parstriangularis",7.06514608698793,"Yes","No"
"917","TMEM219","ctx-rh-postcentral",6.94795647434748,"Yes","No"
"918","TMEM219","ctx-rh-rostralanteriorcingulate",7.11833482410581,"Yes","No"
"919","TMEM219","ctx-lh-superiorfrontal",7.21344691479649,"Yes","No"
"920","TMEM219","ctx-lh-rostralanteriorcingulate",7.1887573551855,"Yes","No"
"921","TMEM219","ctx-lh-precentral",7.14966585199613,"Yes","No"
"922","TMEM219","ctx-lh-cuneus",6.99857341727283,"Yes","No"
"923","TMEM219","ctx-rh-posteriorcingulate",7.01124294847208,"Yes","No"
"924","TMEM219","ctx-lh-parsopercularis",7.11203082750764,"Yes","No"
"925","TMEM219","ctx-lh-insula",7.07805674112516,"Yes","No"
"926","TMEM219","ctx-rh-transversetemporal",6.88061584867227,"Yes","No"
"927","TMEM219","ctx-rh-superiorfrontal",7.12744433178487,"Yes","No"
"928","TMEM219","ctx-rh-parsorbitalis",6.95539927924532,"Yes","No"
"929","TMEM219","ctx-lh-transversetemporal",7.00512776189333,"Yes","No"
"930","TMEM219","ctx-rh-cuneus",6.69599391958452,"Yes","No"
"931","TMEM219","ctx-lh-inferiorparietal",7.10702817708044,"Yes","No"
"932","TMEM219","ctx-lh-pericalcarine",6.90596438730213,"Yes","No"
"933","TMEM219","ctx-lh-postcentral",7.08476946733667,"Yes","No"
"934","TMEM219","ctx-lh-supramarginal",7.20123613227175,"Yes","No"
"935","TMEM219","ctx-rh-fusiform",7.14028436817423,"Yes","No"
"936","TMEM219","ctx-lh-rostralmiddlefrontal",7.15206141479047,"Yes","No"
"937","TMEM219","ctx-rh-middletemporal",6.97953023891644,"Yes","No"
"938","TMEM219","ctx-lh-frontalpole",6.99923458450064,"Yes","No"
"939","TMEM219","ctx-lh-lingual",6.87596007094654,"Yes","No"
"940","TMEM219","ctx-lh-lateralorbitofrontal",7.15885910485208,"Yes","No"
"941","TMEM219","ctx-lh-bankssts",7.16808615126693,"Yes","No"
"942","TMEM219","ctx-rh-inferiorparietal",6.99695596790157,"Yes","No"
"943","TMEM219","ctx-lh-caudalanteriorcingulate",7.37329438441734,"Yes","No"
"944","TMEM219","ctx-lh-lateraloccipital",7.04972705489728,"Yes","No"
"945","TMEM219","ctx-lh-posteriorcingulate",7.02473532370409,"Yes","No"
"946","TMEM219","ctx-rh-rostralmiddlefrontal",7.03472452149384,"Yes","No"
"947","TMEM219","ctx-lh-parstriangularis",7.07095557250607,"Yes","No"
"948","TMEM219","ctx-lh-middletemporal",7.13080084058372,"Yes","No"
"949","TMEM219","ctx-rh-bankssts",7.31972789467554,"Yes","No"
"950","TMEM219","ctx-lh-caudalmiddlefrontal",7.32219351991258,"Yes","No"
"951","TMEM219","ctx-lh-temporalpole",7.45107024966646,"Yes","No"
"952","TMEM219","ctx-rh-paracentral",6.93480739958808,"Yes","No"
"953","QPRT","ctx-rh-insula",8.13937044931574,"Yes","No"
"954","QPRT","ctx-lh-paracentral",8.19700937097469,"Yes","No"
"955","QPRT","ctx-rh-precuneus",8.06178919507061,"Yes","No"
"956","QPRT","ctx-lh-medialorbitofrontal",7.88375909045256,"Yes","No"
"957","QPRT","ctx-rh-inferiortemporal",8.08313104404293,"Yes","No"
"958","QPRT","ctx-rh-medialorbitofrontal",7.97490504145413,"Yes","No"
"959","QPRT","ctx-rh-precentral",8.1833592297172,"Yes","No"
"960","QPRT","ctx-rh-lateralorbitofrontal",7.97383628997406,"Yes","No"
"961","QPRT","ctx-rh-parahippocampal",8.21889668789246,"Yes","No"
"962","QPRT","ctx-lh-superiortemporal",8.02623425965327,"Yes","No"
"963","QPRT","ctx-lh-parahippocampal",7.90789464103941,"Yes","No"
"964","QPRT","ctx-rh-superiorparietal",8.13326866202881,"Yes","No"
"965","QPRT","ctx-lh-precuneus",7.93470083377048,"Yes","No"
"966","QPRT","ctx-lh-inferiortemporal",8.0268477949288,"Yes","No"
"967","QPRT","ctx-rh-supramarginal",8.11400702078986,"Yes","No"
"968","QPRT","ctx-rh-parsopercularis",8.08017075170846,"Yes","No"
"969","QPRT","ctx-rh-lingual",7.90316556181149,"Yes","No"
"970","QPRT","ctx-lh-isthmuscingulate",8.06394016409948,"Yes","No"
"971","QPRT","ctx-rh-isthmuscingulate",8.07856773047762,"Yes","No"
"972","QPRT","ctx-rh-lateraloccipital",7.98361542789547,"Yes","No"
"973","QPRT","ctx-rh-superiortemporal",8.01802245255299,"Yes","No"
"974","QPRT","ctx-lh-entorhinal",8.26693045946787,"Yes","No"
"975","QPRT","ctx-rh-temporalpole",8.15343124443829,"Yes","No"
"976","QPRT","ctx-lh-superiorparietal",8.05730474810907,"Yes","No"
"977","QPRT","ctx-lh-parsorbitalis",8.11895479524567,"Yes","No"
"978","QPRT","ctx-rh-caudalmiddlefrontal",8.11760740234435,"Yes","No"
"979","QPRT","ctx-rh-entorhinal",8.26022226598702,"Yes","No"
"980","QPRT","ctx-lh-fusiform",7.95676217577836,"Yes","No"
"981","QPRT","ctx-rh-pericalcarine",7.68503177419256,"Yes","No"
"982","QPRT","ctx-rh-caudalanteriorcingulate",8.25193658342254,"Yes","No"
"983","QPRT","ctx-rh-frontalpole",8.15292770641336,"Yes","No"
"984","QPRT","ctx-rh-parstriangularis",7.92357821107864,"Yes","No"
"985","QPRT","ctx-rh-postcentral",7.89192253347304,"Yes","No"
"986","QPRT","ctx-rh-rostralanteriorcingulate",7.9738882819634,"Yes","No"
"987","QPRT","ctx-lh-superiorfrontal",8.05074373585808,"Yes","No"
"988","QPRT","ctx-lh-rostralanteriorcingulate",8.06604549558833,"Yes","No"
"989","QPRT","ctx-lh-precentral",8.21241671364299,"Yes","No"
"990","QPRT","ctx-lh-cuneus",7.84596895879392,"Yes","No"
"991","QPRT","ctx-rh-posteriorcingulate",8.13770930181081,"Yes","No"
"992","QPRT","ctx-lh-parsopercularis",8.00182956395775,"Yes","No"
"993","QPRT","ctx-lh-insula",8.09008959481358,"Yes","No"
"994","QPRT","ctx-rh-transversetemporal",7.92322320035047,"Yes","No"
"995","QPRT","ctx-rh-superiorfrontal",8.10751947808147,"Yes","No"
"996","QPRT","ctx-rh-parsorbitalis",8.01204123119491,"Yes","No"
"997","QPRT","ctx-lh-transversetemporal",7.86492040193379,"Yes","No"
"998","QPRT","ctx-rh-cuneus",7.69132922915449,"Yes","No"
"999","QPRT","ctx-lh-inferiorparietal",8.105240474671,"Yes","No"
"1000","QPRT","ctx-lh-pericalcarine",7.80270610079135,"Yes","No"
"1001","QPRT","ctx-lh-postcentral",7.99382713886129,"Yes","No"
"1002","QPRT","ctx-lh-supramarginal",8.04870320677523,"Yes","No"
"1003","QPRT","ctx-rh-fusiform",8.01456851864372,"Yes","No"
"1004","QPRT","ctx-lh-rostralmiddlefrontal",7.93426205794136,"Yes","No"
"1005","QPRT","ctx-rh-middletemporal",8.02514356739224,"Yes","No"
"1006","QPRT","ctx-lh-frontalpole",7.86158802631298,"Yes","No"
"1007","QPRT","ctx-lh-lingual",7.6564520284709,"Yes","No"
"1008","QPRT","ctx-lh-lateralorbitofrontal",7.80170173161947,"Yes","No"
"1009","QPRT","ctx-lh-bankssts",8.13958562257367,"Yes","No"
"1010","QPRT","ctx-rh-inferiorparietal",8.11566910688022,"Yes","No"
"1011","QPRT","ctx-lh-caudalanteriorcingulate",8.19237291991402,"Yes","No"
"1012","QPRT","ctx-lh-lateraloccipital",7.81974434493709,"Yes","No"
"1013","QPRT","ctx-lh-posteriorcingulate",8.04487858429603,"Yes","No"
"1014","QPRT","ctx-rh-rostralmiddlefrontal",8.05935097465021,"Yes","No"
"1015","QPRT","ctx-lh-parstriangularis",7.82607211374581,"Yes","No"
"1016","QPRT","ctx-lh-middletemporal",8.10404102697139,"Yes","No"
"1017","QPRT","ctx-rh-bankssts",8.17467730096764,"Yes","No"
"1018","QPRT","ctx-lh-caudalmiddlefrontal",8.20128353103433,"Yes","No"
"1019","QPRT","ctx-lh-temporalpole",8.39450247908636,"Yes","No"
"1020","QPRT","ctx-rh-paracentral",8.26300774960678,"Yes","No"
"1021","FAM57B","ctx-rh-insula",7.84544559018201,"Yes","No"
"1022","FAM57B","ctx-lh-paracentral",8.48760279656549,"Yes","No"
"1023","FAM57B","ctx-rh-precuneus",7.94523293427091,"Yes","No"
"1024","FAM57B","ctx-lh-medialorbitofrontal",7.89424666526589,"Yes","No"
"1025","FAM57B","ctx-rh-inferiortemporal",7.98628062727199,"Yes","No"
"1026","FAM57B","ctx-rh-medialorbitofrontal",7.97154721382103,"Yes","No"
"1027","FAM57B","ctx-rh-precentral",8.31870378345555,"Yes","No"
"1028","FAM57B","ctx-rh-lateralorbitofrontal",7.92157602412606,"Yes","No"
"1029","FAM57B","ctx-rh-parahippocampal",7.97927419179849,"Yes","No"
"1030","FAM57B","ctx-lh-superiortemporal",8.01840488166117,"Yes","No"
"1031","FAM57B","ctx-lh-parahippocampal",7.86572247284289,"Yes","No"
"1032","FAM57B","ctx-rh-superiorparietal",8.10784805806145,"Yes","No"
"1033","FAM57B","ctx-lh-precuneus",8.1794724829121,"Yes","No"
"1034","FAM57B","ctx-lh-inferiortemporal",7.93417956113171,"Yes","No"
"1035","FAM57B","ctx-rh-supramarginal",8.13336166560417,"Yes","No"
"1036","FAM57B","ctx-rh-parsopercularis",8.05548213699413,"Yes","No"
"1037","FAM57B","ctx-rh-lingual",8.30609278321236,"Yes","No"
"1038","FAM57B","ctx-lh-isthmuscingulate",8.26299912181668,"Yes","No"
"1039","FAM57B","ctx-rh-isthmuscingulate",8.25945063640387,"Yes","No"
"1040","FAM57B","ctx-rh-lateraloccipital",8.08222086472085,"Yes","No"
"1041","FAM57B","ctx-rh-superiortemporal",7.89291445358982,"Yes","No"
"1042","FAM57B","ctx-lh-entorhinal",7.9732460721184,"Yes","No"
"1043","FAM57B","ctx-rh-temporalpole",7.93100829648856,"Yes","No"
"1044","FAM57B","ctx-lh-superiorparietal",8.21633203145836,"Yes","No"
"1045","FAM57B","ctx-lh-parsorbitalis",8.01290881503086,"Yes","No"
"1046","FAM57B","ctx-rh-caudalmiddlefrontal",8.17554194603687,"Yes","No"
"1047","FAM57B","ctx-rh-entorhinal",8.20382721437716,"Yes","No"
"1048","FAM57B","ctx-lh-fusiform",8.01886636208011,"Yes","No"
"1049","FAM57B","ctx-rh-pericalcarine",8.32877183095019,"Yes","No"
"1050","FAM57B","ctx-rh-caudalanteriorcingulate",7.92889673290224,"Yes","No"
"1051","FAM57B","ctx-rh-frontalpole",8.04630182925129,"Yes","No"
"1052","FAM57B","ctx-rh-parstriangularis",8.093128887592,"Yes","No"
"1053","FAM57B","ctx-rh-postcentral",8.22807829589268,"Yes","No"
"1054","FAM57B","ctx-rh-rostralanteriorcingulate",7.86412634094973,"Yes","No"
"1055","FAM57B","ctx-lh-superiorfrontal",8.16595896981925,"Yes","No"
"1056","FAM57B","ctx-lh-rostralanteriorcingulate",7.9430033418713,"Yes","No"
"1057","FAM57B","ctx-lh-precentral",8.42777599944746,"Yes","No"
"1058","FAM57B","ctx-lh-cuneus",8.38269602649012,"Yes","No"
"1059","FAM57B","ctx-rh-posteriorcingulate",7.96946206556312,"Yes","No"
"1060","FAM57B","ctx-lh-parsopercularis",8.1280349923754,"Yes","No"
"1061","FAM57B","ctx-lh-insula",7.99291683851332,"Yes","No"
"1062","FAM57B","ctx-rh-transversetemporal",7.80714615184274,"Yes","No"
"1063","FAM57B","ctx-rh-superiorfrontal",7.94755137629268,"Yes","No"
"1064","FAM57B","ctx-rh-parsorbitalis",8.06956300167853,"Yes","No"
"1065","FAM57B","ctx-lh-transversetemporal",8.1998302348341,"Yes","No"
"1066","FAM57B","ctx-rh-cuneus",8.26193600542933,"Yes","No"
"1067","FAM57B","ctx-lh-inferiorparietal",8.09672358788604,"Yes","No"
"1068","FAM57B","ctx-lh-pericalcarine",8.52892367906983,"Yes","No"
"1069","FAM57B","ctx-lh-postcentral",8.52665477865311,"Yes","No"
"1070","FAM57B","ctx-lh-supramarginal",8.13958835732814,"Yes","No"
"1071","FAM57B","ctx-rh-fusiform",7.94813914865591,"Yes","No"
"1072","FAM57B","ctx-lh-rostralmiddlefrontal",8.0965901486906,"Yes","No"
"1073","FAM57B","ctx-rh-middletemporal",7.84281052419839,"Yes","No"
