ENSEMBL ID,HGNC Symbol,Gene Biotype,Description,log2(FC) DUP vs DEL,"P value, DUP vs DEL","FDR-adjusted P value, DUP vs DEL",log2(FC) DUP vs CTL,"P value, DUP vs CTL","FDR-adjusted P value, DUP vs CTL",log2(FC) DEL vs CTL,"P value, DEL vs CTL","FDR-adjusted P value, DEL vs CTL"
ENSG00000113441,LNPEP,protein_coding,leucyl/cystinyl aminopeptidase [Source:HGNC Symbol;Acc:6656],0.211878548,0.257956751,0.548518226,0.210476416,0.247111452,0.646176744,-0.001402131,0.992391544,0.998506652
ENSG00000128052,KDR,protein_coding,kinase insert domain receptor (a type III receptor tyrosine kinase) [Source:HGNC Symbol;Acc:6307],0.342098246,0.257966562,0.548518226,0.15688894,0.585666164,0.852161316,-0.185209307,0.447542129,0.868140451
ENSG00000105576,TNPO2,protein_coding,transportin 2 [Source:HGNC Symbol;Acc:19998],-0.144293801,0.25799771,0.548518226,0.067467594,0.578683102,0.849769706,0.211761395,0.044444708,0.497111547
ENSG00000163536,SERPINI1,protein_coding,"serpin peptidase inhibitor, clade I (neuroserpin), member 1 [Source:HGNC Symbol;Acc:8943]",0.24216422,0.257999515,0.548518226,0.296437248,0.164270046,0.564105778,0.054273027,0.735966225,0.948979676
ENSG00000187210,GCNT1,protein_coding,"glucosaminyl (N-acetyl) transferase 1, core 2 [Source:HGNC Symbol;Acc:4203]",0.185449252,0.258085925,0.548548196,0.017143343,0.912841066,0.976418344,-0.168305909,0.201991913,0.731768776
ENSG00000138443,ABI2,protein_coding,abl-interactor 2 [Source:HGNC Symbol;Acc:24011],0.108640575,0.25813318,0.548548196,0.026909483,0.768458835,0.932857748,-0.081731092,0.292219458,0.790683584
ENSG00000101384,JAG1,protein_coding,jagged 1 [Source:HGNC Symbol;Acc:6188],0.215814054,0.258175224,0.548548196,0.274105174,0.137280928,0.528760988,0.058291119,0.703245285,0.941716417
ENSG00000224669,RP11-561N12.1,pseudogene,,1.015478064,0.258177137,0.548548196,3.625310882,8.78E-05,0.028888623,2.609832818,0.001423141,0.113621935
ENSG00000186575,NF2,protein_coding,neurofibromin 2 (merlin) [Source:HGNC Symbol;Acc:7773],0.146624028,0.258187335,0.548548196,0.047261796,0.703359121,0.906051532,-0.099362231,0.337409688,0.816542663
ENSG00000152409,JMY,protein_coding,"junction mediating and regulatory protein, p53 cofactor [Source:HGNC Symbol;Acc:28916]",0.125931303,0.25825374,0.548615454,0.020141286,0.849627663,0.959515132,-0.105790017,0.238372826,0.763397774
ENSG00000136709,WDR33,protein_coding,WD repeat domain 33 [Source:HGNC Symbol;Acc:25651],0.080145528,0.258317805,0.548638908,0.056982207,0.400177027,0.754567646,-0.023163321,0.684066865,0.935026243
ENSG00000101336,HCK,protein_coding,hemopoietic cell kinase [Source:HGNC Symbol;Acc:4840],-0.419991698,0.258342194,0.548638908,-0.335772895,0.36482307,0.731871237,0.084218803,0.757344278,0.951380612
ENSG00000128203,ASPHD2,protein_coding,aspartate beta-hydroxylase domain containing 2 [Source:HGNC Symbol;Acc:30437],0.168419523,0.258369032,0.548638908,0.128561082,0.38187836,0.741637714,-0.039858441,0.72233163,0.946090242
ENSG00000003400,CASP10,protein_coding,"caspase 10, apoptosis-related cysteine peptidase [Source:HGNC Symbol;Acc:1500]",-0.269343777,0.258546747,0.548942448,-0.361157935,0.124592286,0.514533875,-0.091814158,0.618466622,0.921220503
ENSG00000262652,RP13-638C3.2,sense_intronic,,-0.485246177,0.258725989,0.54922339,-0.180046382,0.63827842,0.876716898,0.305199794,0.419539705,0.856853017
ENSG00000136925,TSTD2,protein_coding,thiosulfate sulfurtransferase (rhodanese)-like domain containing 2 [Source:HGNC Symbol;Acc:30087],-0.145596733,0.258758914,0.54922339,-0.177655206,0.155321247,0.552914473,-0.032058473,0.754359293,0.951108125
ENSG00000233137,RP11-220I1.1,lincRNA,,-0.106611734,0.25878343,0.54922339,-0.085913983,0.342133159,0.715778297,0.020697751,0.784156443,0.957498736
ENSG00000241468,ATP5J2,protein_coding,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit F2 [Source:HGNC Symbol;Acc:848]",-0.16767389,0.258928991,0.549458456,-0.095791652,0.502196905,0.813949773,0.071882238,0.541534866,0.897800321
ENSG00000101246,ARFRP1,protein_coding,ADP-ribosylation factor related protein 1 [Source:HGNC Symbol;Acc:662],-0.228898648,0.258988733,0.549511372,-0.037851285,0.844114703,0.957818656,0.191047364,0.245851973,0.767460777
ENSG00000129038,LOXL1,protein_coding,lysyl oxidase-like 1 [Source:HGNC Symbol;Acc:6665],0.275898348,0.259242924,0.549976791,0.125185275,0.597875063,0.858263938,-0.150713074,0.427975051,0.859106179
ENSG00000178104,PDE4DIP,protein_coding,phosphodiesterase 4D interacting protein [Source:HGNC Symbol;Acc:15580],0.143121057,0.259341958,0.550043432,0.238810481,0.054124295,0.386558772,0.095689425,0.34931857,0.822322068
ENSG00000159884,CCDC107,protein_coding,coiled-coil domain containing 107 [Source:HGNC Symbol;Acc:28465],-0.146581709,0.259344015,0.550043432,-0.068567158,0.590491148,0.85457092,0.078014551,0.429922199,0.85962247
ENSG00000056558,TRAF1,protein_coding,TNF receptor-associated factor 1 [Source:HGNC Symbol;Acc:12031],-0.20539791,0.259399345,0.550086885,-0.035769908,0.832624464,0.95483417,0.169628002,0.266641756,0.777784611
ENSG00000273000,KB-1572G7.2,processed_transcript,,-0.225636566,0.259438458,0.55009594,-0.209102617,0.267799806,0.662604156,0.016533949,0.920087879,0.986204329
ENSG00000113369,ARRDC3,protein_coding,arrestin domain containing 3 [Source:HGNC Symbol;Acc:29263],-0.432804889,0.259484478,0.550119636,-0.459260422,0.22480976,0.626862678,-0.026455534,0.927990002,0.987337384
ENSG00000153006,SREK1IP1,protein_coding,SREK1-interacting protein 1 [Source:HGNC Symbol;Acc:26716],0.194346201,0.259632124,0.550358751,-0.181915566,0.275912496,0.667188264,-0.376261768,0.008427641,0.270540131
ENSG00000171223,JUNB,protein_coding,jun B proto-oncogene [Source:HGNC Symbol;Acc:6205],0.309423781,0.259766658,0.550459939,0.710990845,0.011805738,0.22647201,0.401567064,0.057827588,0.530242548
ENSG00000019505,SYT13,protein_coding,synaptotagmin XIII [Source:HGNC Symbol;Acc:14962],0.178438012,0.259777916,0.550459939,0.107736706,0.483011924,0.803814931,-0.070701305,0.566592871,0.906437891
ENSG00000125351,UPF3B,protein_coding,UPF3 regulator of nonsense transcripts homolog B (yeast) [Source:HGNC Symbol;Acc:20439],-0.146218087,0.259798028,0.550459939,-0.116452012,0.356321178,0.727031242,0.029766075,0.767817851,0.955410879
ENSG00000110108,TMEM109,protein_coding,transmembrane protein 109 [Source:HGNC Symbol;Acc:28771],0.172912998,0.259819323,0.550459939,0.13039576,0.385179056,0.743575167,-0.042517237,0.717904646,0.944208476
ENSG00000261542,RP11-16E18.3,lincRNA,,0.271491634,0.259913248,0.550559432,0.157389504,0.495100895,0.810440652,-0.114102131,0.553247478,0.902518577
ENSG00000095319,NUP188,protein_coding,nucleoporin 188kDa [Source:HGNC Symbol;Acc:17859],0.095807495,0.259936028,0.550559432,0.058250079,0.472577627,0.796504284,-0.037557416,0.582987267,0.912248352
ENSG00000197459,HIST1H2BH,protein_coding,"histone cluster 1, H2bh [Source:HGNC Symbol;Acc:4755]",-0.216883879,0.2600417,0.550628456,-0.046344439,0.801239994,0.945612138,0.17053944,0.269148233,0.778547509
ENSG00000254093,PINX1,protein_coding,"PIN2/TERF1 interacting, telomerase inhibitor 1 [Source:HGNC Symbol;Acc:30046]",-0.132006706,0.260047922,0.550628456,-0.057633295,0.612007693,0.86528613,0.074373411,0.415437405,0.854796157
ENSG00000244342,LINC00698,lincRNA,long intergenic non-protein coding RNA 698 [Source:HGNC Symbol;Acc:27720],0.300865996,0.260073245,0.550628456,-0.322968042,0.194994773,0.596735509,-0.623834038,0.008281205,0.270540131
ENSG00000132424,PNISR,protein_coding,PNN-interacting serine/arginine-rich protein [Source:HGNC Symbol;Acc:21222],-0.1514593,0.260137001,0.550689592,-0.126007979,0.328597739,0.706951502,0.025451321,0.812908106,0.963021924
ENSG00000130826,DKC1,protein_coding,"dyskeratosis congenita 1, dyskerin [Source:HGNC Symbol;Acc:2890]",-0.07547689,0.260231751,0.550815182,-0.01441575,0.821159377,0.95207933,0.061061141,0.260076578,0.776020047
ENSG00000223745,RP4-717I23.3,processed_transcript,,-0.186688521,0.260266104,0.550815182,-0.409284801,0.009040508,0.204453629,-0.22259628,0.12746394,0.654193686
ENSG00000170989,S1PR1,protein_coding,sphingosine-1-phosphate receptor 1 [Source:HGNC Symbol;Acc:3165],0.296060469,0.260317012,0.55084908,0.483267077,0.068246691,0.417255294,0.187206608,0.344300408,0.819510756
ENSG00000258337,RP11-115H15.2,sense_intronic,,0.934777036,0.260362187,0.550870841,0.263090247,0.719640456,0.91258753,-0.671686789,0.363314941,0.826753574
ENSG00000114378,HYAL1,protein_coding,hyaluronoglucosaminidase 1 [Source:HGNC Symbol;Acc:5320],-0.22802658,0.260482837,0.55102349,-0.2417067,0.223146401,0.624878454,-0.01368012,0.930492263,0.987344231
ENSG00000163520,FBLN2,protein_coding,fibulin 2 [Source:HGNC Symbol;Acc:3601],0.267476928,0.260564862,0.55102349,0.165194115,0.472664695,0.796504284,-0.102282813,0.582810454,0.912248352
ENSG00000156011,PSD3,protein_coding,pleckstrin and Sec7 domain containing 3 [Source:HGNC Symbol;Acc:19093],0.113147145,0.260575682,0.55102349,-0.071584855,0.455136692,0.786267435,-0.184732,0.027427689,0.433028355
ENSG00000183889,NPIPA7,protein_coding,Protein PKD1P1  [Source:UniProtKB/TrEMBL;Acc:H0YEP2],-0.201072218,0.260651714,0.55102349,-0.028625773,0.866126987,0.964617161,0.172446445,0.234408356,0.759302243
ENSG00000041802,LSG1,protein_coding,large 60S subunit nuclear export GTPase 1 [Source:HGNC Symbol;Acc:25652],-0.128998729,0.260663844,0.55102349,-0.082372258,0.452855677,0.78521712,0.046626471,0.611247602,0.919540907
ENSG00000147324,MFHAS1,protein_coding,malignant fibrous histiocytoma amplified sequence 1 [Source:HGNC Symbol;Acc:16982],0.127424006,0.260672905,0.55102349,0.07351573,0.496008751,0.810852552,-0.053908276,0.554258898,0.902603248
ENSG00000267424,CTD-2265O21.3,antisense,,-0.420228263,0.260678645,0.55102349,-0.183951543,0.620964295,0.868923656,0.23627672,0.387568889,0.840392521
ENSG00000130876,SLC7A10,protein_coding,"solute carrier family 7 (neutral amino acid transporter light chain, asc system), member 10 [Source:HGNC Symbol;Acc:11058]",-0.254698543,0.26076509,0.551067994,-0.041918348,0.849633997,0.959515132,0.212780195,0.222284421,0.748917294
ENSG00000075399,VPS9D1,protein_coding,VPS9 domain containing 1 [Source:HGNC Symbol;Acc:13526],-0.265730845,0.260769507,0.551067994,-0.145486877,0.530330725,0.826590596,0.120243968,0.503006216,0.88662141
ENSG00000102096,PIM2,protein_coding,pim-2 oncogene [Source:HGNC Symbol;Acc:8987],-0.182842123,0.260819068,0.551098962,-0.089238308,0.564767961,0.844124849,0.093603815,0.474210319,0.878043276
ENSG00000236624,CCDC163P,protein_coding,"coiled-coil domain containing 163, pseudogene [Source:HGNC Symbol;Acc:27003]",0.41977646,0.260957273,0.551317199,-0.040083793,0.911851443,0.975888733,-0.459860253,0.117331717,0.643282744
ENSG00000164924,YWHAZ,protein_coding,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta [Source:HGNC Symbol;Acc:12855]",0.142262808,0.261077645,0.551497706,0.137103625,0.258732807,0.655975343,-0.005159182,0.959492189,0.992653721
ENSG00000182109,RP11-69E11.4,antisense,,-0.349369257,0.261337178,0.551929934,0.257786654,0.36341315,0.731086494,0.607155911,0.028099953,0.43838148
ENSG00000182870,GALNT9,protein_coding,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 9 (GalNAc-T9) [Source:HGNC Symbol;Acc:4131],-0.518361481,0.261352178,0.551929934,-0.712411696,0.134046534,0.5256171,-0.194050215,0.5400671,0.897090489
ENSG00000233901,RP11-65J3.1,lincRNA,,-0.379295661,0.26145665,0.552018995,0.059281711,0.857232522,0.962671741,0.438577373,0.0952165,0.608122206
ENSG00000066583,ISOC1,protein_coding,isochorismatase domain containing 1 [Source:HGNC Symbol;Acc:24254],-0.122722549,0.261505191,0.552018995,-0.060283264,0.57515322,0.848473848,0.062439285,0.448852565,0.868839954
ENSG00000115970,THADA,protein_coding,thyroid adenoma associated [Source:HGNC Symbol;Acc:19217],0.099530992,0.261557237,0.552018995,0.217150148,0.0136233,0.237925516,0.117619155,0.10509152,0.624637195
ENSG00000198551,ZNF627,protein_coding,zinc finger protein 627 [Source:HGNC Symbol;Acc:30570],-0.158747179,0.261560642,0.552018995,-0.150998455,0.276739103,0.668273346,0.007748724,0.94296545,0.989681304
ENSG00000108587,GOSR1,protein_coding,golgi SNAP receptor complex member 1 [Source:HGNC Symbol;Acc:4430],0.110076368,0.261569173,0.552018995,0.069230551,0.462091169,0.791232944,-0.040845816,0.6002075,0.917006015
ENSG00000243642,RN7SL526P,misc_RNA,"RNA, 7SL, cytoplasmic 526, pseudogene [Source:HGNC Symbol;Acc:46542]",0.782684016,0.261605484,0.552021837,1.952131483,0.004908575,0.162258274,1.169447468,0.046313215,0.500630179
ENSG00000203880,PCMTD2,protein_coding,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2 [Source:HGNC Symbol;Acc:15882],0.099289383,0.261771462,0.552242006,-0.009564755,0.909662011,0.975325507,-0.108854139,0.129851835,0.654193686
ENSG00000154265,ABCA5,protein_coding,"ATP-binding cassette, sub-family A (ABC1), member 5 [Source:HGNC Symbol;Acc:35]",0.389943011,0.261779781,0.552242006,0.565762441,0.091299365,0.464595701,0.17581943,0.53364515,0.895531834
ENSG00000169740,ZNF32,protein_coding,zinc finger protein 32 [Source:HGNC Symbol;Acc:13095],-0.184136838,0.261901651,0.552375296,-0.07794119,0.627182596,0.871547273,0.106195648,0.39796134,0.845168475
ENSG00000154359,LONRF1,protein_coding,LON peptidase N-terminal domain and ring finger 1 [Source:HGNC Symbol;Acc:26302],-0.122400212,0.261942041,0.552375296,-0.087856968,0.400916358,0.755222379,0.034543244,0.691643402,0.938068598
ENSG00000103657,HERC1,protein_coding,HECT and RLD domain containing E3 ubiquitin protein ligase family member 1 [Source:HGNC Symbol;Acc:4867],0.12591177,0.262012886,0.552375296,0.139711253,0.19580408,0.597132474,0.013799483,0.878204989,0.979302442
ENSG00000165775,FUNDC2,protein_coding,FUN14 domain containing 2 [Source:HGNC Symbol;Acc:24925],-0.126297023,0.262016092,0.552375296,-0.050010006,0.647503097,0.88116896,0.076287016,0.382790758,0.839036702
ENSG00000138629,UBL7,protein_coding,ubiquitin-like 7 (bone marrow stromal cell-derived) [Source:HGNC Symbol;Acc:28221],-0.114740923,0.262017899,0.552375296,-0.075902102,0.452319458,0.78521712,0.038838821,0.612771156,0.920235043
ENSG00000273355,RP11-672L10.6,lincRNA,,-0.446206833,0.262123429,0.552523992,-0.541179302,0.162358795,0.560780002,-0.094972469,0.762179643,0.952903477
ENSG00000213563,C8orf82,protein_coding,chromosome 8 open reading frame 82 [Source:HGNC Symbol;Acc:33826],-0.19941284,0.262178866,0.552567072,-0.225550149,0.19578839,0.597132474,-0.026137309,0.84949014,0.972077287
ENSG00000270060,RP11-390K5.6,sense_intronic,,-0.565163802,0.262237729,0.55261736,-0.024096041,0.95838003,0.987221985,0.541067761,0.210457902,0.739577185
ENSG00000127191,TRAF2,protein_coding,TNF receptor-associated factor 2 [Source:HGNC Symbol;Acc:12032],0.106277676,0.262446374,0.552983231,0.15329295,0.097477228,0.472389943,0.047015274,0.533424695,0.895531834
ENSG00000100605,ITPK1,protein_coding,inositol-tetrakisphosphate 1-kinase [Source:HGNC Symbol;Acc:6177],0.13236152,0.26256315,0.553114915,0.05840045,0.605236115,0.861784612,-0.07396107,0.433757671,0.861681673
ENSG00000095951,HIVEP1,protein_coding,human immunodeficiency virus type I enhancer binding protein 1 [Source:HGNC Symbol;Acc:4920],0.179270376,0.262602875,0.553114915,0.172600531,0.260212286,0.656308608,-0.006669845,0.95865327,0.992653721
ENSG00000188647,PTAR1,protein_coding,protein prenyltransferase alpha subunit repeat containing 1 [Source:HGNC Symbol;Acc:30449],-0.177217418,0.262613973,0.553114915,-0.037215728,0.80494179,0.947258571,0.14000169,0.272600474,0.779636473
ENSG00000099995,SF3A1,protein_coding,"splicing factor 3a, subunit 1, 120kDa [Source:HGNC Symbol;Acc:10765]",0.141271545,0.262731937,0.553132483,-0.002884563,0.980850602,0.994126984,-0.144156108,0.158511659,0.695935462
ENSG00000167904,TMEM68,protein_coding,transmembrane protein 68 [Source:HGNC Symbol;Acc:26510],0.166823447,0.262772749,0.553132483,-0.031055922,0.827597814,0.953757857,-0.197879368,0.100300216,0.614926287
ENSG00000137168,PPIL1,protein_coding,peptidylprolyl isomerase (cyclophilin)-like 1 [Source:HGNC Symbol;Acc:9260],-0.129216194,0.262786619,0.553132483,-0.094474492,0.39838374,0.753077931,0.034741703,0.700101645,0.940778344
ENSG00000126804,ZBTB1,protein_coding,zinc finger and BTB domain containing 1 [Source:HGNC Symbol;Acc:20259],-0.153977604,0.262802598,0.553132483,-0.004543499,0.972539262,0.99208179,0.149434106,0.173654527,0.707027826
ENSG00000139737,SLAIN1,protein_coding,"SLAIN motif family, member 1 [Source:HGNC Symbol;Acc:26387]",-0.092368196,0.262829588,0.553132483,0.02427611,0.762245651,0.930943516,0.116644306,0.072251394,0.570347348
ENSG00000176597,B3GNT5,protein_coding,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5 [Source:HGNC Symbol;Acc:15684]",0.15695051,0.262832524,0.553132483,0.21990479,0.113626302,0.4977868,0.062954279,0.558377866,0.904024589
ENSG00000147400,CETN2,protein_coding,"centrin, EF-hand protein, 2 [Source:HGNC Symbol;Acc:1867]",-0.159111335,0.262973924,0.553356299,-0.086003705,0.540414325,0.831098905,0.073107631,0.491034368,0.883099005
ENSG00000177370,TIMM22,protein_coding,translocase of inner mitochondrial membrane 22 homolog (yeast) [Source:HGNC Symbol;Acc:17317],0.104283049,0.263030248,0.553358542,0.159641051,0.084297551,0.453170555,0.055358002,0.442124739,0.864728009
ENSG00000196876,SCN8A,protein_coding,"sodium channel, voltage gated, type VIII, alpha subunit [Source:HGNC Symbol;Acc:10596]",0.155558581,0.263045088,0.553358542,0.095277059,0.471946807,0.796036608,-0.060281522,0.590208306,0.913200463
ENSG00000117500,TMED5,protein_coding,transmembrane emp24 protein transport domain containing 5 [Source:HGNC Symbol;Acc:24251],0.137205466,0.263230734,0.553675304,0.111278812,0.345630223,0.718001311,-0.025926654,0.790170873,0.958363819
ENSG00000258727,RP11-66N24.3,antisense,,-0.256764099,0.263287012,0.553719907,-0.449902569,0.042493847,0.355901397,-0.19313847,0.308443417,0.80005581
ENSG00000081154,PCNP,protein_coding,PEST proteolytic signal containing nuclear protein [Source:HGNC Symbol;Acc:30023],-0.109303491,0.263553279,0.554105756,-0.071885136,0.441867204,0.779380687,0.037418356,0.632888299,0.923606632
ENSG00000176058,TPRN,protein_coding,taperin [Source:HGNC Symbol;Acc:26894],-0.165149145,0.263598815,0.554105756,-0.07927793,0.576550635,0.848607916,0.085871215,0.463463659,0.873169957
ENSG00000250802,ZBED3-AS1,antisense,ZBED3 antisense RNA 1 [Source:HGNC Symbol;Acc:44188],-0.201732481,0.263609801,0.554105756,-0.094031317,0.572311427,0.846827817,0.107701164,0.47989331,0.880060632
ENSG00000170873,MTSS1,protein_coding,metastasis suppressor 1 [Source:HGNC Symbol;Acc:20443],0.236460821,0.263610865,0.554105756,0.135483379,0.512853695,0.818781892,-0.100977442,0.53227151,0.895500762
ENSG00000170836,PPM1D,protein_coding,"protein phosphatase, Mg2+/Mn2+ dependent, 1D [Source:HGNC Symbol;Acc:9277]",-0.136553443,0.263688769,0.554195725,-0.116048931,0.340166257,0.713978312,0.020504512,0.82003282,0.964170463
ENSG00000171448,ZBTB26,protein_coding,zinc finger and BTB domain containing 26 [Source:HGNC Symbol;Acc:23383],-0.153172184,0.264006593,0.554789844,-0.049786353,0.704660637,0.907067438,0.103385831,0.344762514,0.820136136
ENSG00000261221,ZNF865,protein_coding,zinc finger protein 865 [Source:HGNC Symbol;Acc:38705],0.292274264,0.264248516,0.555167217,0.104748598,0.681073354,0.89773387,-0.187525665,0.354071268,0.823280881
ENSG00000158796,DEDD,protein_coding,death effector domain containing [Source:HGNC Symbol;Acc:2755],-0.099627697,0.264256501,0.555167217,-0.099720429,0.25738868,0.654597776,-9.27E-05,0.998907984,0.999612658
ENSG00000213658,LAT,protein_coding,linker for activation of T cells [Source:HGNC Symbol;Acc:18874],-0.30328737,0.264299304,0.555183264,-0.204521823,0.427250154,0.77154971,0.098765547,0.654717231,0.928639915
ENSG00000272906,RP11-533E19.7,lincRNA,,-0.404061234,0.264356788,0.555230141,-0.33683186,0.331259911,0.7078787,0.067229374,0.816797048,0.963796098
ENSG00000111412,C12orf49,protein_coding,chromosome 12 open reading frame 49 [Source:HGNC Symbol;Acc:26128],0.127796247,0.264554479,0.555571444,0.042480691,0.702453843,0.905793807,-0.085315556,0.338088383,0.816542663
ENSG00000089685,BIRC5,protein_coding,baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:593],0.103033999,0.264711216,0.555806473,0.202959753,0.026381984,0.301525303,0.099925754,0.180056603,0.711962199
ENSG00000163702,IL17RC,protein_coding,interleukin 17 receptor C [Source:HGNC Symbol;Acc:18358],0.178342003,0.264758624,0.555806473,0.213867587,0.174531259,0.575797173,0.035525584,0.772776609,0.956123179
ENSG00000198683,AC012615.1,pseudogene,,-0.787811549,0.264773396,0.555806473,-0.86616519,0.222150279,0.623749778,-0.07835364,0.879137905,0.979302442
ENSG00000166226,CCT2,protein_coding,"chaperonin containing TCP1, subunit 2 (beta) [Source:HGNC Symbol;Acc:1615]",-0.108108589,0.264807214,0.555806473,-0.098661363,0.288230335,0.676364527,0.009447226,0.903347392,0.983644455
ENSG00000196507,TCEAL3,protein_coding,transcription elongation factor A (SII)-like 3 [Source:HGNC Symbol;Acc:28247],-0.210534451,0.264853055,0.555828796,-0.102903269,0.584751889,0.852161316,0.107631182,0.434426909,0.861681673
ENSG00000105829,BET1,protein_coding,Bet1 golgi vesicular membrane trafficking protein [Source:HGNC Symbol;Acc:14562],-0.157666348,0.265127582,0.556330977,-0.002321464,0.986726248,0.995708236,0.155344883,0.145881877,0.670843731
ENSG00000213906,LTB4R2,protein_coding,leukotriene B4 receptor 2 [Source:HGNC Symbol;Acc:19260],-0.698266955,0.265306152,0.556621711,-1.151507362,0.050524916,0.375559025,-0.453240406,0.397573055,0.844934282
ENSG00000149016,TUT1,protein_coding,"terminal uridylyl transferase 1, U6 snRNA-specific [Source:HGNC Symbol;Acc:26184]",-0.096672048,0.265357527,0.556621711,-0.276015443,0.002153228,0.112220345,-0.179343395,0.011175838,0.310095124
ENSG00000129028,THAP10,protein_coding,THAP domain containing 10 [Source:HGNC Symbol;Acc:23193],0.24417381,0.265371904,0.556621711,0.054105757,0.803079999,0.946317104,-0.190068053,0.24451527,0.767460777
ENSG00000259326,RP11-102L12.2,antisense,,0.342180079,0.265597948,0.55695894,0.209509247,0.451901943,0.785060286,-0.132670833,0.617624155,0.921174559
ENSG00000059915,PSD,protein_coding,pleckstrin and Sec7 domain containing [Source:HGNC Symbol;Acc:9507],-0.182799284,0.265603234,0.55695894,-0.284865184,0.075415361,0.43597866,-0.1020659,0.437896187,0.862538389
ENSG00000023909,GCLM,protein_coding,"glutamate-cysteine ligase, modifier subunit [Source:HGNC Symbol;Acc:4312]",0.219436049,0.265657652,0.556999072,0.191836015,0.325248304,0.704199154,-0.027600034,0.852105997,0.972860378
ENSG00000133619,KRBA1,protein_coding,KRAB-A domain containing 1 [Source:HGNC Symbol;Acc:22228],-0.163125236,0.265705682,0.557011199,-0.037281286,0.789780239,0.940859462,0.12584395,0.285750953,0.788542599
ENSG00000080224,EPHA6,protein_coding,EPH receptor A6 [Source:HGNC Symbol;Acc:19296],0.271449167,0.265733997,0.557011199,0.589111807,0.013956607,0.239664205,0.31766264,0.117352512,0.643282744
ENSG00000137713,PPP2R1B,protein_coding,"protein phosphatase 2, regulatory subunit A, beta [Source:HGNC Symbol;Acc:9303]",0.118143053,0.265945356,0.557340725,0.047229603,0.640668109,0.877372302,-0.07091345,0.406985751,0.849411454
ENSG00000081760,AACS,protein_coding,acetoacetyl-CoA synthetase [Source:HGNC Symbol;Acc:21298],0.128585582,0.265995017,0.557340725,0.068707643,0.532953773,0.826996283,-0.059877939,0.519767905,0.892737177
ENSG00000168661,ZNF30,protein_coding,zinc finger protein 30 [Source:HGNC Symbol;Acc:13090],-0.125117137,0.265997109,0.557340725,-0.208714074,0.061250724,0.402089994,-0.083596937,0.342567382,0.818842366
ENSG00000172465,TCEAL1,protein_coding,transcription elongation factor A (SII)-like 1 [Source:HGNC Symbol;Acc:11616],-0.26913201,0.266299295,0.55789985,-0.144777508,0.541080238,0.831479702,0.124354502,0.501905849,0.886437299
ENSG00000186777,ZNF732,protein_coding,zinc finger protein 732 [Source:HGNC Symbol;Acc:37138],0.168579995,0.266487008,0.558219036,0.070217411,0.626053318,0.870936453,-0.098362585,0.42317494,0.857897794
ENSG00000139722,VPS37B,protein_coding,vacuolar protein sorting 37 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:25754],-0.191730016,0.266594753,0.5583326,-0.027224633,0.872282182,0.967309903,0.164505384,0.210789472,0.74000461
ENSG00000117394,SLC2A1,protein_coding,"solute carrier family 2 (facilitated glucose transporter), member 1 [Source:HGNC Symbol;Acc:11005]",0.235831295,0.26661195,0.5583326,0.20860454,0.304781658,0.689481704,-0.027226755,0.873093014,0.978317932
ENSG00000055332,EIF2AK2,protein_coding,eukaryotic translation initiation factor 2-alpha kinase 2 [Source:HGNC Symbol;Acc:9437],0.150372099,0.26672578,0.558410251,0.048525867,0.706816263,0.907806267,-0.101846233,0.350364687,0.822329567
ENSG00000189057,FAM111B,protein_coding,"family with sequence similarity 111, member B [Source:HGNC Symbol;Acc:24200]",0.265811942,0.266743514,0.558410251,0.168233627,0.462565614,0.791565783,-0.097578315,0.610396189,0.919540907
ENSG00000118513,MYB,protein_coding,v-myb avian myeloblastosis viral oncogene homolog [Source:HGNC Symbol;Acc:7545],-0.201828791,0.266755138,0.558410251,-0.095754848,0.589997522,0.854106078,0.106073944,0.445885061,0.866917364
ENSG00000076924,XAB2,protein_coding,XPA binding protein 2 [Source:HGNC Symbol;Acc:14089],-0.133959401,0.266931518,0.558575616,-0.022507161,0.845605238,0.957818656,0.11145224,0.24805306,0.76858153
ENSG00000101940,WDR13,protein_coding,WD repeat domain 13 [Source:HGNC Symbol;Acc:14352],-0.157349703,0.266956338,0.558575616,0.004694337,0.972778515,0.99213354,0.16204404,0.144473447,0.669684902
ENSG00000074603,DPP8,protein_coding,dipeptidyl-peptidase 8 [Source:HGNC Symbol;Acc:16490],-0.093338433,0.267067394,0.558575616,-0.066528731,0.409018691,0.759311847,0.026809702,0.689950886,0.936901839
ENSG00000158555,GDPD5,protein_coding,glycerophosphodiester phosphodiesterase domain containing 5 [Source:HGNC Symbol;Acc:28804],0.182208047,0.267087351,0.558575616,0.26197684,0.105781292,0.486521268,0.079768793,0.53218573,0.895500762
ENSG00000272180,RP11-481J13.1,lincRNA,,0.454707638,0.26712945,0.558575616,0.469289698,0.228419711,0.62916984,0.01458206,0.965211031,0.994535093
